dataset,seed,time_taken,status,"{'max_features': 'sqrt', 'min_samples_leaf': 1}","time_{'max_features': 'sqrt', 'min_samples_leaf': 1}","{'max_features': 'sqrt', 'min_samples_leaf': 5}","time_{'max_features': 'sqrt', 'min_samples_leaf': 5}","{'max_features': 0.5, 'min_samples_leaf': 1}","time_{'max_features': 0.5, 'min_samples_leaf': 1}","{'max_features': 0.5, 'min_samples_leaf': 5}","time_{'max_features': 0.5, 'min_samples_leaf': 5}","{'max_features': 1.0, 'min_samples_leaf': 1}","time_{'max_features': 1.0, 'min_samples_leaf': 1}","{'max_features': 1.0, 'min_samples_leaf': 5}","time_{'max_features': 1.0, 'min_samples_leaf': 5}"
InsectWingbeatSound,0,13.2966,success,0.6091571023077872,0.6579,0.5863877576206343,0.5693,0.5772553375293101,2.3786,0.5681846229791435,1.8034,0.5590522028878193,4.2981,0.5634950018511663,3.285
InsectWingbeatSound,1,13.299,success,0.6137850178946068,0.6649,0.5958904109589042,0.5758,0.5953967666296434,2.3524,0.5956435887942738,1.832,0.5682463285203011,4.2878,0.6000863877576207,3.278
InsectWingbeatSound,2,13.2765,success,0.591015673207454,0.6663,0.5999629766753055,0.5719,0.5726274219424904,2.37,0.5454769838331482,1.8133,0.5725657164013328,4.3267,0.5407256571640133,3.2675
InsectWingbeatSound,3,14.2594,success,0.5860792299148464,0.6671,0.586140935456004,0.5778,0.618042700234481,2.3875,0.586140935456004,1.8309,0.60446748117981,4.2976,0.5817598420338146,3.2672
InsectWingbeatSound,4,13.1784,success,0.5908305565839812,0.6538,0.5909539676662964,0.5645,0.5817598420338146,2.3533,0.5908922621251388,1.8009,0.5544859928421573,4.2944,0.5865728742441071,3.2512
ItalyPowerDemand,0,2.4575,success,0.9552042160737813,0.3763,0.9696969696969697,0.3753,0.9552042160737813,0.3838,0.9696969696969697,0.3799,0.9552042160737813,0.4014,0.9696969696969697,0.3907
ItalyPowerDemand,1,2.4272,success,0.9696969696969697,0.373,0.9407114624505929,0.37,0.9696969696969697,0.38,0.9696969696969697,0.3758,0.9696969696969697,0.3918,0.9696969696969697,0.3863
ItalyPowerDemand,2,2.5115,success,0.9703557312252965,0.3826,0.9703557312252965,0.371,0.9703557312252965,0.4011,0.9703557312252965,0.3971,0.9400527009222661,0.4077,0.9703557312252965,0.3978
ItalyPowerDemand,3,2.4718,success,0.955862977602108,0.3767,0.9407114624505928,0.3805,0.9703557312252965,0.3862,0.955862977602108,0.3813,0.9413702239789196,0.3976,0.9703557312252965,0.3912
ItalyPowerDemand,4,2.4298,success,0.9552042160737813,0.3713,0.924901185770751,0.3676,0.9696969696969697,0.378,0.9696969696969697,0.3781,0.9696969696969697,0.3926,0.9696969696969697,0.3834
LargeKitchenAppliances,0,83.5389,success,0.656,1.4217,0.6346666666666666,1.0305,0.6453333333333333,13.7194,0.6213333333333333,8.4271,0.6613333333333333,26.5998,0.6266666666666666,16.4985
LargeKitchenAppliances,1,68.0139,success,0.6666666666666666,1.4118,0.6666666666666666,1.0225,0.6666666666666666,13.6099,0.6506666666666666,8.2554,0.664,26.491,0.6666666666666666,16.4625
LargeKitchenAppliances,2,66.5923,success,0.6586666666666666,1.4068,0.6186666666666666,1.0225,0.656,13.4252,0.64,8.2133,0.6506666666666666,26.0531,0.6346666666666666,15.7398
LargeKitchenAppliances,3,74.4513,success,0.6373333333333333,1.3964,0.6293333333333333,1.0264,0.6506666666666666,13.8884,0.6426666666666666,8.2783,0.64,26.0773,0.632,15.728
LargeKitchenAppliances,4,81.0878,success,0.6373333333333333,1.3918,0.624,1.0235,0.6266666666666666,13.1614,0.616,8.2265,0.64,25.5125,0.6293333333333333,15.9323
Lightning2,0,4.9572,success,0.85,0.4507,0.7999999999999999,0.4328,0.7833333333333332,0.8711,0.7833333333333332,0.7211,0.8000000000000002,1.2721,0.7666666666666666,1.0252
Lightning2,1,5.1614,success,0.8500000000000001,0.4309,0.8166666666666668,0.4096,0.8666666666666667,0.8557,0.8166666666666668,0.7086,0.8500000000000001,1.2874,0.8500000000000001,1.0207
Lightning2,2,5.1297,success,0.7833333333333332,0.4215,0.7666666666666666,0.4056,0.8333333333333334,0.8567,0.7999999999999999,0.698,0.8166666666666668,1.282,0.7833333333333332,1.0223
Lightning2,3,4.8821,success,0.8333333333333334,0.4376,0.7833333333333333,0.4165,0.7666666666666666,0.8439,0.75,0.7098,0.7999999999999999,1.2622,0.7999999999999999,1.0284
Lightning2,4,5.0379,success,0.7666666666666666,0.4138,0.6333333333333333,0.3973,0.8166666666666668,0.8181,0.7833333333333332,0.6935,0.7833333333333333,1.2452,0.7833333333333333,1.0264
Lightning7,0,4.8069,success,0.6871980676328503,0.4377,0.5579710144927535,0.4085,0.6159420289855073,0.8676,0.5712560386473431,0.6482,0.5869565217391305,1.3639,0.5573671497584541,0.8982
Lightning7,1,5.3777,success,0.7016908212560385,0.443,0.6292270531400966,0.4177,0.6582125603864735,0.8846,0.5591787439613527,0.6696,0.7022946859903382,1.3649,0.5597826086956522,0.9269
Lightning7,2,4.9613,success,0.642512077294686,0.4267,0.5851449275362318,0.397,0.6564009661835749,0.8513,0.6274154589371981,0.6337,0.6280193236714976,1.3328,0.6129227053140097,0.8991
Lightning7,3,4.8512,success,0.7010869565217391,0.4514,0.6153381642512077,0.415,0.6582125603864735,0.8716,0.6292270531400966,0.6475,0.6431159420289855,1.3499,0.5857487922705314,0.9275
Lightning7,4,4.8509,success,0.69987922705314,0.4355,0.6292270531400965,0.4011,0.6853864734299518,0.8719,0.5996376811594203,0.6516,0.6564009661835749,1.372,0.6431159420289855,0.932
Mallat,0,7.9546,success,0.746588693957115,0.4541,0.4551656920077973,0.4094,0.5818713450292398,1.6013,0.43664717348927873,0.9507,0.6003898635477584,2.8123,0.43664717348927873,1.5349
Mallat,1,8.1537,success,0.8011695906432749,0.4585,0.6384015594541911,0.4142,0.7465886939571149,1.6525,0.6559454191033138,0.9651,0.7280701754385964,2.9159,0.6744639376218324,1.5543
Mallat,2,8.0662,success,0.8001949317738791,0.4704,0.5653021442495126,0.4277,0.7290448343079922,1.635,0.5653021442495126,0.9575,0.7309941520467836,2.8677,0.6198830409356725,1.5094
Mallat,3,7.8414,success,0.8040935672514621,0.4558,0.5477582846003898,0.409,0.6578947368421052,1.5695,0.5653021442495126,0.938,0.6949317738791422,2.7659,0.5467836257309941,1.5108
Mallat,4,8.107,success,0.7300194931773879,0.4634,0.43762183235867447,0.4188,0.712475633528265,1.6309,0.456140350877193,0.9704,0.6374269005847953,2.8691,0.456140350877193,1.5615
Meat,0,3.9276,success,1.0,0.3987,1.0,0.3974,1.0,0.655,1.0,0.5871,1.0,0.9303,1.0,0.7947
Meat,1,3.9922,success,1.0,0.4072,1.0,0.4009,1.0,0.6641,1.0,0.6037,0.9833333333333334,0.9468,0.9833333333333334,0.8035
Meat,2,3.8912,success,1.0,0.3985,1.0,0.3905,1.0,0.6455,1.0,0.5792,1.0,0.9265,1.0,0.7884
Meat,3,3.8783,success,1.0,0.3947,1.0,0.389,1.0,0.6443,1.0,0.5782,1.0,0.9233,1.0,0.7873
Meat,4,3.9353,success,1.0,0.3988,1.0,0.3924,1.0,0.6496,1.0,0.5872,0.9833333333333334,0.9424,0.9833333333333334,0.8022
MedicalImages,0,13.2951,success,0.6614173228346457,0.7249,0.6194225721784777,0.6205,0.6640419947506562,2.0617,0.6430446194225722,1.5738,0.6745406824146981,3.6979,0.6351706036745407,2.7369
MedicalImages,1,12.5489,success,0.6640419947506562,0.7232,0.6404199475065616,0.62,0.6666666666666666,2.0563,0.6377952755905512,1.5933,0.6666666666666666,3.6987,0.6377952755905513,2.7892
MedicalImages,2,11.4932,success,0.6561679790026247,0.7158,0.6272965879265092,0.6157,0.6482939632545931,2.0108,0.6194225721784776,1.5213,0.6482939632545931,3.6147,0.6246719160104987,2.6746
MedicalImages,3,13.2863,success,0.6404199475065616,0.7247,0.6299212598425197,0.6188,0.637795275590551,2.0806,0.6115485564304461,1.5895,0.6535433070866142,3.7079,0.6404199475065617,2.6893
MedicalImages,4,11.5206,success,0.6640419947506562,0.7188,0.6010498687664042,0.6103,0.6351706036745407,2.0561,0.6272965879265091,1.5393,0.6456692913385826,3.5771,0.6167979002624672,2.6767
MiddlePhalanxOutlineCorrect,0,16.8088,success,0.8066666666666666,0.8676,0.7866666666666666,0.7612,0.8116666666666666,2.7067,0.7866666666666667,2.1848,0.8016666666666667,4.9646,0.79,3.8734
MiddlePhalanxOutlineCorrect,1,16.4113,success,0.8066666666666666,0.8825,0.7933333333333333,0.7787,0.8033333333333333,2.7993,0.8033333333333333,2.2476,0.7999999999999999,5.1546,0.8000000000000002,4.1136
MiddlePhalanxOutlineCorrect,2,15.955,success,0.7933333333333333,0.863,0.7966666666666665,0.7579,0.7850000000000001,2.7362,0.7883333333333334,2.1855,0.785,5.0369,0.785,4.0089
MiddlePhalanxOutlineCorrect,3,16.0604,success,0.7966666666666667,0.8667,0.7783333333333333,0.7659,0.7933333333333333,2.7831,0.79,2.2057,0.79,5.0518,0.7733333333333334,3.9626
MiddlePhalanxOutlineCorrect,4,16.1707,success,0.7983333333333333,0.8725,0.7766666666666667,0.7677,0.7916666666666666,2.7512,0.7799999999999999,2.2451,0.7833333333333333,5.0962,0.755,4.016
