dataset,model,seed,time_taken,status,"{'max_group': 3, 'n_estimators': 20, 'remove_proportion': 0.25}","time_{'max_group': 3, 'n_estimators': 20, 'remove_proportion': 0.25}","{'max_group': 3, 'n_estimators': 20, 'remove_proportion': 0.5}","time_{'max_group': 3, 'n_estimators': 20, 'remove_proportion': 0.5}","{'max_group': 3, 'n_estimators': 20, 'remove_proportion': 0.75}","time_{'max_group': 3, 'n_estimators': 20, 'remove_proportion': 0.75}","{'max_group': 3, 'n_estimators': 50, 'remove_proportion': 0.25}","time_{'max_group': 3, 'n_estimators': 50, 'remove_proportion': 0.25}","{'max_group': 3, 'n_estimators': 50, 'remove_proportion': 0.5}","time_{'max_group': 3, 'n_estimators': 50, 'remove_proportion': 0.5}","{'max_group': 3, 'n_estimators': 50, 'remove_proportion': 0.75}","time_{'max_group': 3, 'n_estimators': 50, 'remove_proportion': 0.75}","{'max_group': 7, 'n_estimators': 20, 'remove_proportion': 0.25}","time_{'max_group': 7, 'n_estimators': 20, 'remove_proportion': 0.25}","{'max_group': 7, 'n_estimators': 20, 'remove_proportion': 0.5}","time_{'max_group': 7, 'n_estimators': 20, 'remove_proportion': 0.5}","{'max_group': 7, 'n_estimators': 20, 'remove_proportion': 0.75}","time_{'max_group': 7, 'n_estimators': 20, 'remove_proportion': 0.75}","{'max_group': 7, 'n_estimators': 50, 'remove_proportion': 0.25}","time_{'max_group': 7, 'n_estimators': 50, 'remove_proportion': 0.25}","{'max_group': 7, 'n_estimators': 50, 'remove_proportion': 0.5}","time_{'max_group': 7, 'n_estimators': 50, 'remove_proportion': 0.5}","{'max_group': 7, 'n_estimators': 50, 'remove_proportion': 0.75}","time_{'max_group': 7, 'n_estimators': 50, 'remove_proportion': 0.75}"
house_sales,rotf,121958,993.8354,success,0.18937674331117604,46.7367,0.188416399805764,46.981,0.18890182223805793,48.9184,0.18585354297156473,112.6028,0.1855983560484382,107.4318,0.18594170074206673,107.8988,0.1908779919893817,50.1466,0.19135437896221394,52.202,0.1897285265335851,49.3604,0.18723380633343267,113.9349,0.1877346140414807,105.1133,0.1869358429804583,103.1016
house_sales,rotf,671155,1001.564,success,0.19004994559710595,51.7642,0.1907038730214269,47.6994,0.18993989867605374,54.2366,0.18644643854761891,118.9089,0.18659839680312448,117.3139,0.18595893977080613,124.0832,0.19210593912419793,54.2587,0.19168454842512025,49.3018,0.19147102476433445,46.2334,0.18751476617337684,109.1438,0.18751267482366585,106.931,0.1873254109781983,84.4154
house_sales,rotf,131932,990.5033,success,0.18963416030450686,42.5234,0.1886849881502767,48.4312,0.18852442961699922,48.9384,0.18584528057694394,114.378,0.18578541058301623,109.9867,0.18554409792744997,109.9873,0.18966624989820413,54.3715,0.18963678826051292,53.8202,0.19001028966324507,47.6132,0.18636501596663888,112.693,0.1865023651579264,104.8689,0.18672721671079784,106.355
house_sales,rotf,365838,1000.0635,success,0.18842844972490816,48.2959,0.18899908187624018,53.9373,0.18816317144721703,55.9146,0.18511475326456592,109.8994,0.18561973403270937,113.8023,0.1853838399561513,114.0647,0.19041125757246466,55.2016,0.19031435605972033,52.0427,0.19126119284482287,48.8631,0.18716471523573522,113.9895,0.18730520628905714,104.3509,0.18754238405434412,94.5294
house_sales,rotf,259178,981.1751,success,0.19013427810307285,47.9879,0.1894145511763803,44.0051,0.1890919342858908,41.9189,0.18534313149840487,103.6414,0.18539632216129578,106.3842,0.18490199438835922,111.5658,0.19071813171637833,52.3795,0.19064278077667376,51.8399,0.19139668475625293,52.4007,0.18744752941982515,112.3057,0.18663549452665906,105.7582,0.18718868088165652,101.3776
sulfur,rotf,121958,244.8221,success,0.01957660499465154,9.3468,0.018936360347624855,9.8167,0.019286501124104394,9.2382,0.019122307928842352,23.6662,0.019116636015742667,24.0082,0.019225326412942185,22.214,0.018889483791428973,12.1728,0.018620222652039598,13.803,0.019453984052483997,13.4554,0.018318187591625238,29.8862,0.01839272643093967,31.1895,0.018950274205748217,29.3093
sulfur,rotf,671155,234.9628,success,0.019377218379365412,9.5224,0.019473991302120307,9.0252,0.019318954704833236,9.437,0.018849689041628027,22.1707,0.019108898611279224,23.5415,0.01919728995967788,25.0544,0.018736038255166874,11.8111,0.019018312945377914,10.869,0.018977008151735017,10.6836,0.018590463273826564,28.8608,0.018681016386959733,30.3158,0.01900904581903259,29.346
sulfur,rotf,131932,247.2584,success,0.018696660287872802,9.9666,0.01915698303342677,8.6663,0.018915685254137605,9.4369,0.018725543665259362,24.9598,0.018791601440441296,23.691,0.019148989139789577,24.1829,0.019063718697975993,14.9422,0.018842097966228998,12.4546,0.0195249068431424,12.9505,0.018966101855258394,33.8257,0.018991996929911895,32.7546,0.019185596220818838,32.6646
sulfur,rotf,365838,262.9096,success,0.018685251169058746,9.4239,0.018734520151608255,8.629,0.01905222443114323,10.1049,0.018211249192011975,24.5872,0.018120754465348405,25.4746,0.018584246565256115,27.6635,0.018952375306048336,12.7761,0.01860943241180878,13.3443,0.018744422737834818,13.083,0.01824238859267256,31.9988,0.017852185592857134,33.0926,0.01805137802125212,33.8295
sulfur,rotf,259178,254.5774,success,0.01922819232371147,9.4477,0.018534657033624835,10.2494,0.019307145017753075,9.1616,0.01887825238124548,24.8875,0.018333735807513084,25.5991,0.018896301489236825,25.2714,0.019166419299479924,10.4206,0.019170393279112904,11.9973,0.018958000028103907,13.9116,0.01873557210736467,33.6394,0.019060868307122784,32.6522,0.0185687292799573,33.3697
medical_charges,rotf,121958,1929.1128,success,0.09354741572104297,108.3075,0.09508183692736916,104.0881,0.09725817051019643,108.838,0.09270059524274299,224.3069,0.09470374221671281,193.5133,0.09696028480629489,164.0503,0.08743031871835348,90.6181,0.08776155135143575,82.8706,0.08786815940387756,83.8342,0.08546008143134215,222.1255,0.08574063515668472,217.0153,0.08592714049393291,215.8386
medical_charges,rotf,671155,1843.0377,success,0.09298804385397515,95.2974,0.09438523687698186,102.8872,0.09655436148262748,103.2862,0.091881403513001,214.924,0.09367666545300912,198.6942,0.09559407655344704,153.3529,0.08797832097895235,81.3821,0.08857846872347928,81.9889,0.08902823773600349,79.333,0.08620045363934475,207.2103,0.0865352316214885,206.8375,0.08694372595080256,206.9091
medical_charges,rotf,131932,1999.2234,success,0.09280620292980901,96.4946,0.09431252588531815,97.3572,0.09650338451508748,98.2536,0.09191976554235089,218.0398,0.0935781986290735,194.2,0.0956830180199937,147.9522,0.08604457645132717,101.2032,0.08623396147413209,97.225,0.08648587582677834,92.0606,0.08454568881441987,243.6203,0.0847346972415729,238.8631,0.08487151548061857,238.8971
medical_charges,rotf,365838,2004.2646,success,0.09323775911958364,102.7159,0.0946419452926179,104.0686,0.09653720363418287,100.0093,0.09233676703304101,221.8468,0.09390742154643972,200.1241,0.0958011517177923,168.0475,0.08588633869808397,97.5653,0.08601318517734304,92.6614,0.0861124686140673,94.0608,0.08481090665600943,240.7079,0.08500119561248966,232.9236,0.08515110016145377,232.4409
medical_charges,rotf,259178,1950.394,success,0.09336294765042229,96.1276,0.09485534612872744,102.0024,0.0970803389428676,99.6778,0.0926403416754838,217.8936,0.09414091635922399,189.2389,0.09618473621057018,146.9274,0.08583788644749502,99.665,0.0859280850884283,98.2215,0.08622931913303587,97.4238,0.08545205539643229,229.8258,0.08559242099450932,227.1423,0.08575132894358,227.1212
MiamiHousing2016,rotf,121958,603.3822,success,0.1627261093649964,30.1912,0.16190715174493145,29.0655,0.16289635965611352,30.2831,0.16011907869968514,73.7646,0.15955641869645626,77.7412,0.15983538363678357,73.6996,0.16463964887552238,27.7575,0.16435779905773626,25.9966,0.16449233346211664,25.6646,0.16093696124131449,63.1048,0.16068332075806965,59.6304,0.16019695650204638,58.6365
MiamiHousing2016,rotf,671155,608.0756,success,0.16176471581349539,29.0728,0.1630371176677666,28.4986,0.16355765844507253,27.7189,0.158088047291396,71.1507,0.15889466721386056,76.9644,0.1591366408823408,71.6119,0.16594462834827728,27.7186,0.16476639319841627,26.8299,0.16491655071346542,26.9866,0.1604977081145771,64.0208,0.15984359198776035,64.6012,0.1595759392141779,62.4998
MiamiHousing2016,rotf,131932,594.1952,success,0.16267409445192108,28.1979,0.16283125873817736,30.1292,0.16354175273820568,30.6349,0.15813851542725563,80.2954,0.15838786077929412,72.6481,0.15860398304534024,64.7087,0.16360088584046026,25.3745,0.16405761653937648,24.1161,0.16407364658424814,25.7717,0.16020784022900478,61.6105,0.16004634874567567,58.8455,0.16042280428677946,63.945
MiamiHousing2016,rotf,365838,571.2853,success,0.16336390817646038,30.4819,0.162658181023652,29.4509,0.16187307931016776,30.8927,0.15842995177055594,77.5255,0.1584716550121947,67.7539,0.15804573445680184,65.0258,0.1645163368485637,25.856,0.1635085244300361,24.2469,0.16328867872157585,25.0007,0.16079564868591664,61.4078,0.1598036012158752,59.703,0.15969391419868523,49.8936
MiamiHousing2016,rotf,259178,569.3139,success,0.16298265821899965,28.8001,0.1622093906527092,28.8761,0.16233906686023117,32.9654,0.15823027735687364,78.6032,0.1585888857177819,69.0826,0.15840822986888045,63.4739,0.16485924517155495,23.0131,0.16468964584696869,24.0777,0.16475641595867438,23.5189,0.16096134017941602,56.1351,0.1605893945093402,52.7281,0.16081046924908357,60.121
superconduct,rotf,121958,2945.6517,success,9.751435738329414,224.1607,9.748850605544455,184.8846,9.766370957579,153.9175,9.655123659079864,328.9434,9.653185030118001,308.2761,9.680366344143161,307.0817,9.834687201064469,122.4709,9.861571963135484,123.5167,9.870321083535877,125.4165,9.717188826840987,304.2226,9.722353992697208,305.5576,9.74404308743744,307.1353
superconduct,rotf,671155,2966.4051,success,9.824979298621292,214.5492,9.772606397957246,182.3671,9.807170474538603,168.7909,9.68220025778709,318.8602,9.674046612469022,310.4732,9.689543714018123,310.9568,9.889176482977335,124.3362,9.844658198852054,126.2266,9.876518724197163,127.1903,9.755980079737055,311.0869,9.762452688714484,313.6934,9.771069631477802,306.9377
superconduct,rotf,131932,2974.5056,success,9.818664657893843,209.0408,9.868369109803377,177.9267,9.911667358894585,166.8836,9.710242098013751,330.3451,9.749730053463027,308.7174,9.733807103424125,311.6313,9.976950265945,125.8541,9.87933445868778,131.0981,9.922778645840731,130.0548,9.793794728836898,316.4574,9.793489110484296,309.448,9.822575506201533,308.995
superconduct,rotf,365838,2964.9175,success,9.663446740356193,214.736,9.672564868788832,175.3564,9.662627451104614,147.6635,9.53899241145251,331.8921,9.544536758762675,314.0567,9.555564199081632,311.1877,9.707606163089354,130.1164,9.696948122983876,125.9996,9.722005491054349,126.8549,9.608634552627535,314.3212,9.594637382056673,310.8751,9.61024053233209,311.4841
superconduct,rotf,259178,2933.9831,success,9.769289756562786,210.7498,9.750643853736186,170.0211,9.749734402959035,154.7503,9.66823750277987,318.1395,9.651916152184457,308.8872,9.64286059081667,304.28,9.80200581500414,124.556,9.8258898691862,125.3608,9.848887450231736,126.6263,9.709558905824037,310.6851,9.738678261408346,315.0708,9.722715092861895,311.9026
yprop_4_1,rotf,121958,801.7602,success,0.029540955457248202,47.6271,0.029376336032889427,42.1774,0.02951762912715539,39.2139,0.029067724684462695,90.3086,0.028994991818130755,83.8511,0.029028196093338177,83.7352,0.029450406630016412,37.5795,0.029428829739144402,35.1738,0.02938692524879723,34.8929,0.028973247229659643,92.9078,0.028980392819010815,91.8582,0.02895616380276353,79.6159
yprop_4_1,rotf,671155,785.4318,success,0.02931882143171846,40.1315,0.02940597961758751,40.0428,0.029431776806679216,42.2904,0.028963312755082748,88.5051,0.02886375603692683,84.2345,0.02886858072792295,85.0031,0.02947473290932631,39.0701,0.029360691602394896,36.968,0.02950810150726314,37.3972,0.028968236886271554,94.1696,0.02896602581696259,84.5345,0.029027606092876617,83.1562
yprop_4_1,rotf,131932,797.9483,success,0.029528590658033923,40.3121,0.029521291668057822,39.893,0.029559752159449528,41.0003,0.029126877548162174,87.273,0.029017088960673645,85.2397,0.029062431110364165,85.5081,0.02945867472118288,41.0989,0.02968771050027239,48.4925,0.029671260275986138,37.7688,0.029105306164242502,87.3298,0.02914039941549761,88.4892,0.029147364022930788,84.4345
yprop_4_1,rotf,365838,777.2178,success,0.029454721682228704,39.6323,0.029348817386118775,39.3003,0.0294642228298547,40.3777,0.028963072396536175,87.6497,0.02895648814725932,83.8962,0.028993295880603693,78.6335,0.02940106133073385,39.816,0.029445467007006964,41.0153,0.02948792069326391,38.5121,0.02893145155086119,80.4951,0.028962077929622992,82.9676,0.028948149316568625,83.3216
yprop_4_1,rotf,259178,784.4006,success,0.029656306736967897,44.6674,0.029724274442149787,40.0573,0.029643942765005454,39.1017,0.029081486509506066,86.5947,0.029060284959782776,84.3835,0.029103237213866484,82.3539,0.029420222864081563,40.7446,0.029508175280507296,37.4447,0.029580188987691894,35.8383,0.028949485857465415,85.7338,0.028973367080283145,87.3421,0.028914085879423915,79.6533
abalone,rotf,121958,103.1591,success,2.1590366887562538,4.263,2.1570080754505336,4.759,2.138582762874474,4.0163,2.1240395428574144,10.5716,2.127366378836148,12.368,2.109416530263557,12.5156,2.142278687342844,4.0987,2.136179458459757,4.0487,2.149996773441296,4.7964,2.1067422522316925,12.5927,2.098632253404349,11.4835,2.1131028669323535,11.5164
abalone,rotf,671155,99.4155,success,2.169563983175088,4.9082,2.174639638937663,4.9017,2.1772768426602918,5.0887,2.1363480539840465,11.4115,2.1367469236049206,13.1126,2.141637624823009,11.6627,2.182838780697352,4.1112,2.1776491236857995,3.7497,2.1626303443012223,3.7046,2.140474862789706,10.6812,2.1363627621815184,10.6586,2.1356357860269326,9.8206
abalone,rotf,131932,111.2625,success,2.1892156841408204,4.2685,2.2006999951320556,5.7594,2.1809944787674618,5.4659,2.1602179736364735,15.4974,2.163897576961285,14.8421,2.1562382490201184,11.7111,2.16486966132514,4.2582,2.14979459509551,5.1259,2.1689807799021104,4.1382,2.1341584987702076,12.3729,2.1243860388966582,10.8663,2.1395319614130837,11.5079
abalone,rotf,365838,100.794,success,2.170882152459627,4.8599,2.1665258561273153,4.4537,2.1802143624456307,4.2856,2.135799695506897,10.7151,2.1358905234526158,12.7115,2.137868654235037,11.9047,2.164767871781702,4.6553,2.1685298265218425,4.3631,2.14747936718881,4.3472,2.126533201146008,11.463,2.122454213994764,10.4927,2.1200142012550844,10.9678
abalone,rotf,259178,106.3068,success,2.1695828565951008,4.9696,2.1697656111011185,5.3559,2.163374388136331,3.9629,2.1333424692371725,11.9251,2.1383101721560127,13.2515,2.1412341776820454,14.1355,2.1750751518765097,4.5315,2.188764453583214,5.0302,2.1844194247392372,4.6113,2.1358231871737794,12.213,2.135679547634394,10.1552,2.137621335933957,10.7372
