dataset,model,seed,time_taken,status,"{'max_features': 'sqrt', 'min_samples_leaf': 1}","time_{'max_features': 'sqrt', 'min_samples_leaf': 1}","{'max_features': 'sqrt', 'min_samples_leaf': 5}","time_{'max_features': 'sqrt', 'min_samples_leaf': 5}","{'max_features': 0.5, 'min_samples_leaf': 1}","time_{'max_features': 0.5, 'min_samples_leaf': 1}","{'max_features': 0.5, 'min_samples_leaf': 5}","time_{'max_features': 0.5, 'min_samples_leaf': 5}","{'max_features': 1.0, 'min_samples_leaf': 1}","time_{'max_features': 1.0, 'min_samples_leaf': 1}","{'max_features': 1.0, 'min_samples_leaf': 5}","time_{'max_features': 1.0, 'min_samples_leaf': 5}"
Covid3Month,et,365838,1.9128,success,0.044295540810770286,0.2752,0.03965439440135394,0.232,0.04581651310400323,0.3435,0.03886716865655317,0.244,0.046716540816174455,0.4184,0.039083561541010614,0.279
Covid3Month,et,259178,1.8457,success,0.038791489143232924,0.2595,0.039895528765532255,0.2137,0.04046655354646899,0.3261,0.03891313848987718,0.2336,0.042910182153428345,0.4333,0.03790349578814194,0.2604
DailyOilGasPrices,et,121958,2.0453,success,1.5283566499441672,0.2677,1.8598692713402398,0.223,1.5482977602089107,0.3829,1.8653869876368592,0.2449,1.5702259056775174,0.5295,1.8923446917954418,0.277
DailyOilGasPrices,et,671155,2.179,success,1.4358779567644373,0.2718,1.795380549673449,0.2249,1.4450850975965206,0.3785,1.756889147420397,0.2462,1.4342627071417828,0.5295,1.790544214815695,0.2776
DailyOilGasPrices,et,131932,2.056,success,1.770556758401957,0.2711,1.9552474412564191,0.2268,1.81582976928038,0.3803,1.9526755515277427,0.2499,1.871055309676139,0.5264,1.947539207399253,0.2806
DailyOilGasPrices,et,365838,2.1661,success,1.6361599956714832,0.288,1.9596054944967614,0.2347,1.6081983464479899,0.3882,1.9051595809871904,0.2614,1.6550786538117752,0.5317,1.9124247719726089,0.2814
DailyOilGasPrices,et,259178,2.1843,success,1.5795386933656266,0.266,1.8909464589038552,0.2243,1.578911368414304,0.3869,1.8711462661356697,0.2466,1.5617155936142024,0.532,1.8593960508229126,0.2742
DhakaHourlyAirQuality,et,121958,5.2404,success,4.358172691078284,0.6503,6.521414267982361,0.3255,4.3838809442384985,1.1013,5.703968401194189,0.4496,4.703574039011804,1.7843,5.5696118433234,0.6292
DhakaHourlyAirQuality,et,671155,5.2046,success,4.454288769125312,0.65,6.854009722128957,0.3218,4.561514354184668,1.0916,5.510702888939466,0.4482,4.671530572969513,1.7769,5.568847567668311,0.6147
DhakaHourlyAirQuality,et,131932,5.245,success,4.434979862696004,0.6612,6.537704120901668,0.3353,4.704364031633304,1.0967,5.552261717942598,0.451,4.587416038338195,1.7758,5.321698689619221,0.6215
DhakaHourlyAirQuality,et,365838,5.1639,success,4.357170565893345,0.6421,7.065105618746806,0.3178,4.55896246524473,1.0921,5.579959260131724,0.4418,4.8968865758335625,1.7604,5.596299297704874,0.6115
DhakaHourlyAirQuality,et,259178,5.2144,success,4.540495243794765,0.6457,6.343180725796088,0.3212,4.550423220691505,1.1007,5.516667911400158,0.4414,4.586640924873119,1.7831,5.416826300498851,0.6169
