dataset,model,seed,time_taken,status,"{'max_features': 'sqrt', 'min_samples_leaf': 1}","time_{'max_features': 'sqrt', 'min_samples_leaf': 1}","{'max_features': 'sqrt', 'min_samples_leaf': 5}","time_{'max_features': 'sqrt', 'min_samples_leaf': 5}","{'max_features': 1.0, 'min_samples_leaf': 1}","time_{'max_features': 1.0, 'min_samples_leaf': 1}","{'max_features': 1.0, 'min_samples_leaf': 5}","time_{'max_features': 1.0, 'min_samples_leaf': 5}"
GasSensorArrayEthanol,obliquert,365838,17083.9983,success,0.1994163361845767,124.3002,0.1989251797540669,64.0047,0.1793105028143477,11074.1,0.18220916334364168,3559.3082
GasSensorArrayEthanol,obliquert,259178,16128.9775,success,0.20314523129782236,109.6092,0.20646041617662458,58.0992,0.18174227445038924,10842.8371,0.18044921306237569,3584.7873
HotwaterPredictor,obliquert,121958,239.1009,success,1305.4683302089404,2.9237,1269.9149533779425,0.7097,1325.5036380074898,202.5375,1314.9189675467615,32.5348
HotwaterPredictor,obliquert,671155,277.8837,success,1371.666032053722,2.9843,1259.0986115908001,0.7349,1346.7154291336908,235.2188,1317.8562444176878,38.5861
HotwaterPredictor,obliquert,131932,333.8628,success,1290.1872902392777,2.982,1302.3277149372664,0.7137,1278.1501363461973,197.0782,1318.2147205208578,32.6449
HotwaterPredictor,obliquert,365838,280.0296,success,1261.727033225908,2.9259,1273.315425799495,0.7277,1305.6293122736167,236.6661,1274.3376989961937,38.2546
HotwaterPredictor,obliquert,259178,286.1793,success,1299.934954336685,3.0102,1227.2109735537285,0.7312,1311.3020105986845,243.5886,1293.0158572286957,38.4808
IronConcentration,obliquert,121958,7746.1369,success,68.72591169338627,22.9647,67.7142071276996,4.3899,65.95906834046639,4926.2559,66.16421718732744,779.3255
IronConcentration,obliquert,671155,6258.5495,success,74.8136384513644,24.0004,72.9899780813147,4.6327,72.57899882728238,5009.1459,70.20960064397275,813.9563
IronConcentration,obliquert,131932,6124.9214,success,70.89807834238889,22.243,69.70950265115046,4.2164,70.20167343135002,4911.0131,67.79054696157928,794.5042
IronConcentration,obliquert,365838,6203.6721,success,68.56241690922356,22.3945,68.44467975140142,4.2643,66.47424545439067,4980.0095,65.23685379791938,796.7161
IronConcentration,obliquert,259178,6105.0999,success,68.94931398995719,22.1545,69.7038168461303,4.1979,67.51697953326835,4898.2385,67.33291096412074,788.4843
LPGasMonitoringHomeActivity,obliquert,121958,40.8545,success,1.3006826398395017,2.6461,1.2963482920357416,1.1629,1.3103758595701598,23.1174,1.2922877436887816,9.0768
LPGasMonitoringHomeActivity,obliquert,671155,36.8967,success,1.2942012822100855,2.6735,1.2818859844726116,1.1977,1.320740657866373,22.9759,1.29074469091395,9.397
