dataset,seed,time_taken,status,"{'max_features': 'sqrt', 'min_samples_leaf': 1}","time_{'max_features': 'sqrt', 'min_samples_leaf': 1}","{'max_features': 'sqrt', 'min_samples_leaf': 5}","time_{'max_features': 'sqrt', 'min_samples_leaf': 5}","{'max_features': 0.5, 'min_samples_leaf': 1}","time_{'max_features': 0.5, 'min_samples_leaf': 1}","{'max_features': 0.5, 'min_samples_leaf': 5}","time_{'max_features': 0.5, 'min_samples_leaf': 5}","{'max_features': 1.0, 'min_samples_leaf': 1}","time_{'max_features': 1.0, 'min_samples_leaf': 1}","{'max_features': 1.0, 'min_samples_leaf': 5}","time_{'max_features': 1.0, 'min_samples_leaf': 5}"
BeijingIntAirportPM25Quality,0,12.7986,success,55.85013971487212,0.8927,57.3794606127895,0.418,56.04962808026162,2.8042,55.61411342325173,1.0027,56.53808561924368,5.0983,55.07787488907133,1.6932
BeijingIntAirportPM25Quality,1,12.6243,success,55.81120437466996,0.8588,56.748031946499886,0.4187,55.29409559707895,2.9782,54.53512539461289,1.0251,55.640856203349244,5.1066,54.82210883782571,1.7116
BeijingIntAirportPM25Quality,2,12.2941,success,54.25041091445424,0.8437,56.488738335666405,0.3202,54.91932898896179,2.8604,54.49055262917755,1.0181,54.908037824335054,5.1284,54.52664586247479,1.709
BeijingIntAirportPM25Quality,3,12.3435,success,55.85703772359697,0.869,57.61884823680526,0.4346,57.26131567394202,2.8463,56.758467721941344,1.0178,56.91192564398148,5.0958,56.61233184117699,1.6722
BeijingIntAirportPM25Quality,4,12.9143,success,54.90722141740185,0.8532,56.93110087981423,0.4254,54.658396550797,2.8623,54.407295490900346,1.0113,54.342532293401966,5.1837,54.02811614987554,1.6899
BinanceCoinSentiment,0,2.1748,success,0.3616615416850983,0.2825,0.3426579616230896,0.2288,0.3563410756488102,0.4088,0.34061233792531675,0.2526,0.36440279433504535,0.5863,0.34371312809407706,0.2941
BinanceCoinSentiment,1,2.092,success,0.3293246977926116,0.2753,0.33426894385285516,0.1456,0.346136304729655,0.4079,0.3365386179797391,0.2613,0.34143398232132166,0.5804,0.3339090625944358,0.2922
BinanceCoinSentiment,2,2.0191,success,0.3715437087406128,0.17,0.3499629216009281,0.2257,0.3780346196476258,0.4098,0.35257215128806335,0.2566,0.3702696296117031,0.587,0.3546677687285797,0.2679
BinanceCoinSentiment,3,2.1039,success,0.35522418310010234,0.2792,0.3345883788007486,0.2228,0.3566911997509836,0.3981,0.3356371685252841,0.2453,0.3502049488682007,0.5719,0.338009146667457,0.2841
BinanceCoinSentiment,4,2.1794,success,0.35155035279662444,0.2918,0.33998638849738744,0.2391,0.36286931072060574,0.4061,0.344761398867594,0.2569,0.36534219735472945,0.5788,0.3429314806179233,0.2974
BitcoinSentiment,0,2.263,success,0.18250455544914,0.2439,0.172711009680511,0.1839,0.18140064985457213,0.4668,0.17339029607404596,0.2718,0.17524670132739992,0.6797,0.1749381724716337,0.3099
BitcoinSentiment,1,2.3628,success,0.18390478089029724,0.3148,0.1737284300792303,0.245,0.18468119088145848,0.4677,0.17443806566555908,0.2785,0.18500091880847527,0.6845,0.17505856265452716,0.2691
BitcoinSentiment,2,2.3961,success,0.1746615973447291,0.3134,0.1696147476363478,0.2424,0.17665429589380302,0.4687,0.17182906700493958,0.269,0.1772264343848283,0.684,0.17168633894499888,0.3117
BitcoinSentiment,3,2.3862,success,0.1853986732086572,0.3106,0.17875844652148962,0.2417,0.18568976879052831,0.4637,0.18039777174913177,0.2642,0.1938202537816891,0.6829,0.1796442903788716,0.316
BitcoinSentiment,4,2.3651,success,0.17993538861018896,0.2789,0.17441762030339594,0.2394,0.1810428725418182,0.4662,0.17678029679870036,0.2777,0.1782379344018267,0.6833,0.1756674366378971,0.3121
CardanoSentiment,0,1.6716,success,0.2704780802213745,0.2398,0.27371464098751064,0.2146,0.285386572451963,0.2844,0.27393468839880303,0.2231,0.304840792283185,0.3437,0.2751379926420668,0.2507
CardanoSentiment,1,1.471,success,0.2867931060064636,0.2375,0.26498724581635746,0.2189,0.2942677713374429,0.2376,0.2639895689362843,0.1695,0.3005700459726108,0.2967,0.26733655840844656,0.2124
CardanoSentiment,2,1.6544,success,0.2701304454810118,0.2399,0.2667085579275807,0.2145,0.27245572394201506,0.2818,0.27180383548227754,0.2217,0.2866636054355263,0.3457,0.27423133586356246,0.2491
CardanoSentiment,3,0.9245,success,0.2640650781483556,0.1318,0.27221308439137076,0.1178,0.2843963125495486,0.1592,0.2738893187493064,0.1234,0.28002432548482065,0.2005,0.27727746640088297,0.1316
