dataset,model,seed,time_taken,status,"{'max_group': 3, 'n_estimators': 20, 'remove_proportion': 0.25}","time_{'max_group': 3, 'n_estimators': 20, 'remove_proportion': 0.25}","{'max_group': 3, 'n_estimators': 20, 'remove_proportion': 0.5}","time_{'max_group': 3, 'n_estimators': 20, 'remove_proportion': 0.5}","{'max_group': 3, 'n_estimators': 20, 'remove_proportion': 0.75}","time_{'max_group': 3, 'n_estimators': 20, 'remove_proportion': 0.75}","{'max_group': 3, 'n_estimators': 50, 'remove_proportion': 0.25}","time_{'max_group': 3, 'n_estimators': 50, 'remove_proportion': 0.25}","{'max_group': 3, 'n_estimators': 50, 'remove_proportion': 0.5}","time_{'max_group': 3, 'n_estimators': 50, 'remove_proportion': 0.5}","{'max_group': 3, 'n_estimators': 50, 'remove_proportion': 0.75}","time_{'max_group': 3, 'n_estimators': 50, 'remove_proportion': 0.75}","{'max_group': 7, 'n_estimators': 20, 'remove_proportion': 0.25}","time_{'max_group': 7, 'n_estimators': 20, 'remove_proportion': 0.25}","{'max_group': 7, 'n_estimators': 20, 'remove_proportion': 0.5}","time_{'max_group': 7, 'n_estimators': 20, 'remove_proportion': 0.5}","{'max_group': 7, 'n_estimators': 20, 'remove_proportion': 0.75}","time_{'max_group': 7, 'n_estimators': 20, 'remove_proportion': 0.75}","{'max_group': 7, 'n_estimators': 50, 'remove_proportion': 0.25}","time_{'max_group': 7, 'n_estimators': 50, 'remove_proportion': 0.25}","{'max_group': 7, 'n_estimators': 50, 'remove_proportion': 0.5}","time_{'max_group': 7, 'n_estimators': 50, 'remove_proportion': 0.5}","{'max_group': 7, 'n_estimators': 50, 'remove_proportion': 0.75}","time_{'max_group': 7, 'n_estimators': 50, 'remove_proportion': 0.75}"
topo_2_1,rotf,131932,7001.748,success,0.030005673732492633,466.432,0.02978581506031709,375.2825,0.02989621238068746,382.8299,0.02940754703243134,840.5922,0.029317079764911057,812.0616,0.029418835880239927,844.1165,0.0299078771391729,287.151,0.02997584307848612,309.7475,0.030000970249819344,288.4334,0.029409592476623992,652.9215,0.02941025008792929,666.7661,0.029386343004990007,696.213
topo_2_1,rotf,365838,7225.6795,success,0.029811433644345953,447.8097,0.02987624063553282,397.3537,0.029878348514798564,408.9896,0.029205297935083155,808.0987,0.029351062056531624,859.3808,0.029334672507515314,889.4515,0.029834706561283227,299.6513,0.029600579842444172,315.1533,0.029673394275316175,307.87,0.029282242420332883,692.4751,0.02917587094567067,714.8314,0.02921568255698108,722.8193
topo_2_1,rotf,259178,7205.4857,success,0.029823464596358013,446.0263,0.02964934391815398,408.5506,0.029617441444688298,412.9739,0.029265004129770008,826.6985,0.02927177691875463,831.9184,0.029259822262406032,888.1959,0.02977539675686233,292.6288,0.029799450031011532,312.0747,0.029996317948569187,310.6636,0.0292298287198679,681.0275,0.029186976405056075,704.7227,0.029312153292444427,717.3084
abalone,rotf,121958,132.3194,success,2.1774992781778084,5.9347,2.1689178701237246,5.7301,2.177944831436753,6.2793,2.130150908298014,13.4069,2.12535730819875,14.2834,2.142935280768576,13.0814,2.1259893164981656,6.8541,2.1253006654124205,6.5384,2.1449552957939377,8.3172,2.095617667455615,13.8407,2.095988816863565,14.6204,2.109557743139538,14.572
abalone,rotf,671155,155.8295,success,2.1784028345558704,6.5232,2.1989907978117613,5.7414,2.2020763547936224,6.8194,2.141211076027829,15.3977,2.1501373016638388,14.6147,2.1487373567604267,15.0741,2.15743264865869,7.1384,2.1542912137203154,9.1817,2.15556354557216,8.1016,2.1325167200622266,17.6084,2.1306107635641376,19.1561,2.1326104539290736,19.2463
abalone,rotf,131932,135.4961,success,2.226978741437668,5.7253,2.2051841273379917,5.7438,2.2187615039736523,6.5311,2.1828433554531155,14.7071,2.1626136842589414,15.2819,2.16673810621559,14.1147,2.1847581152844477,5.703,2.1945656044596533,8.0683,2.1869052093543626,6.255,2.1406859814614765,14.7451,2.1474297771386652,13.9901,2.139969720158564,15.4203
abalone,rotf,365838,156.0846,success,2.1785389349797213,6.6895,2.1707174452224685,6.0525,2.1991332176510534,6.2091,2.1363723603491422,15.9136,2.1240791981947846,16.7906,2.138606725255285,15.5414,2.1663372061813515,7.4367,2.1472785316935634,6.8929,2.1600383846144084,6.173,2.1098617695113284,16.4345,2.1058226695341675,18.4459,2.115023515525029,23.2109
abalone,rotf,259178,147.2012,success,2.1860564016187722,5.509,2.1795615524715912,5.6287,2.194130789376569,5.4499,2.1474664911580614,15.7608,2.147080729581617,14.8161,2.1564269270977596,16.1276,2.1667955009169,6.3497,2.1632895251920314,6.2477,2.160343594936158,6.5279,2.133344096865502,17.3192,2.137660022449014,19.7317,2.1323115362256235,17.9943
seattlecrime6,rotf,121958,413.1696,success,382.4074078712029,17.1549,382.39559195085934,18.0839,382.4034499213736,20.7655,382.4114276275979,45.5939,382.4068026599411,50.4224,382.41277737397155,52.3651,382.40206687664073,18.907,382.39911459476735,22.268,382.39673660967543,21.1356,382.4031891301547,45.2156,382.4092012418234,47.0766,382.40116208980095,45.2338
seattlecrime6,rotf,671155,412.089,success,381.8393812162699,18.3224,381.8540671847299,18.7249,381.8568642951188,23.0923,381.8413184345134,38.9682,381.8511084027168,43.2804,381.8551518329241,43.8114,381.8436663838042,18.9645,381.8551784062908,19.2627,381.8639805805421,24.0875,381.8406156073122,50.8372,381.84329357823054,52.3316,381.8457323683836,53.4269
seattlecrime6,rotf,131932,406.0808,success,382.0655517023436,15.9435,382.06589898671535,16.8115,382.07306547457097,21.617,382.06015332361386,40.1458,382.06632726140856,42.518,382.0685166943599,42.4416,382.05771795331316,16.8778,382.0656331084106,16.6385,382.0564853125884,17.7465,382.05449918279027,45.5875,382.05358086167956,51.8548,382.0526104925204,55.7808
seattlecrime6,rotf,365838,412.0358,success,382.0397188456489,21.2339,382.03957536180025,22.1565,382.0390445238668,21.0233,382.02268247669093,43.3974,382.0336339518065,47.1327,382.0305003817695,50.6375,382.0160078109139,18.273,382.0139294440119,23.1161,382.01069167131817,23.7273,382.0227481696871,40.67,382.01861746880235,46.5026,382.0109782583743,45.1544
seattlecrime6,rotf,259178,422.8065,success,381.81118196193034,18.7899,381.8101011089734,20.1437,381.81208051178254,27.24,381.8188294905592,50.1983,381.8172893812147,45.7502,381.815951041785,56.4876,381.810422927078,18.8348,381.8300143053302,20.6731,381.818111612233,22.5919,381.81602526279477,43.2712,381.8227088188646,42.1087,381.82340843744214,48.9318
medical_charges,rotf,121958,2390.1972,success,0.09354741572104297,126.2098,0.09508183692736916,121.9317,0.09725817051019643,109.2786,0.09270059524274299,224.8468,0.09470374221671281,224.2662,0.09696028480629489,203.6592,0.08743031871835348,125.1783,0.08776155135143575,117.3934,0.08786815940387756,106.2184,0.08546008143134215,287.8399,0.08574063515668472,305.9365,0.08592714049393291,287.4341
medical_charges,rotf,671155,2293.8463,success,0.09298804385397515,104.503,0.09438523687698186,104.9949,0.09655436148262748,107.7174,0.091881403513001,229.4883,0.09367666545300912,229.8925,0.09559407655344704,221.3009,0.08797832097895235,105.4487,0.08857846872347928,111.166,0.08902823773600349,106.3634,0.08620045363934475,270.3497,0.0865352316214885,278.2687,0.08694372595080256,274.1341
medical_charges,rotf,131932,2507.6456,success,0.09280620292980901,106.7607,0.09431252588531815,103.1545,0.09650338451508748,107.6923,0.09191976554235089,232.6805,0.0935781986290735,223.6938,0.0956830180199937,214.8063,0.08604457645132717,124.8722,0.08623396147413209,131.344,0.08648587582677834,128.0676,0.08454568881441987,324.2005,0.0847346972415729,326.7982,0.08487151548061857,314.554
medical_charges,rotf,365838,2457.3625,success,0.09323775911958364,105.0057,0.0946419452926179,103.0724,0.09653720363418287,106.3333,0.09233676703304101,224.8246,0.09390742154643972,230.5181,0.0958011517177923,230.7627,0.08588633869808397,130.0456,0.08601318517734304,134.1162,0.0861124686140673,125.4763,0.08481090665600943,303.9907,0.08500119561248966,297.4464,0.08515110016145377,302.9795
medical_charges,rotf,259178,2431.3182,success,0.09336294765042229,128.9955,0.09485534612872744,107.5681,0.0970803389428676,98.8734,0.0926403416754838,220.4188,0.09414091635922399,214.0296,0.09618473621057018,207.6317,0.08583788644749502,134.0047,0.0859280850884283,128.0515,0.08622931913303587,127.9937,0.08545205539643229,310.1982,0.08559242099450932,310.77,0.08575132894358,289.0218
